,Mean Coeff,σ Coeff
lh_S_suborbital,-0.024000433059516577,0.07561952005855324
lh_S_postcentral,0.023305544516177074,0.05511350287770317
rh_Pole_temporal,0.023156232514416338,0.050090558245382805
rh_G_occipital_sup,0.022097168987956238,0.032858625830843896
lh_S_front_inf,-0.021344769366119527,0.03772596719260834
lh_G_and_S_subcentral,0.02099971870732515,0.06689790787130567
rh_S_subparietal,0.0207838564509703,0.024162092744269517
lh_G_pariet_inf-Supramar,0.01980817761038269,0.029915104954593784
rh_G_oc-temp_lat-fusifor,-0.019748617515693095,0.11017454810973633
rh_G_temporal_inf,-0.018819403947403897,0.08331475801221548
rh_G_temp_sup-Plan_tempo,-0.01843868247205595,0.04190908516427675
rh_S_front_middle,-0.01836932579295341,0.032704980491023806
rh_S_orbital_lateral,-0.017965661227199475,0.028858528006610647
lh_S_orbital_med-olfact,-0.017836977390197736,0.033600148662646774
rh_S_intrapariet_and_P_trans,0.0172090800707336,0.07049439886129778
rh_G_and_S_subcentral,-0.01684083712704419,0.03607309035643477
lh_S_collat_transv_post,-0.016473258316197864,0.03539601716794899
rh_S_precentral-sup-part,-0.016006077757557625,0.037789892667960776
lh_G_cingul-Post-ventral,-0.014361728630322687,0.052378870828021264
lh_S_orbital-H_Shaped,-0.01397241825344125,0.04108355469296953
rh_S_oc_sup_and_transversal,0.01386307067734355,0.08302372107491936
lh_S_calcarine,0.012533369412817586,0.029894720865419153
lh_S_interm_prim-Jensen,0.012144259086776939,0.034123935078656256
rh_S_suborbital,-0.011626107803309,0.030284754315758413
rh_G_and_S_frontomargin,0.011623697374903624,0.06786151308222768
lh_G_temporal_middle,0.010765529733175025,0.025002173243786334
rh_S_precentral-inf-part,0.009680565465630037,0.019087275611321404
lh_Pole_temporal,-0.009637364832789326,0.02125347863578745
rh_S_temporal_sup,-0.0093666279551878,0.017467077491319736
lh_G_precentral,-0.008287733844006925,0.01556115900049457
rh_S_collat_transv_post,-0.008096891868272976,0.0474175989108814
rh_S_temporal_inf,0.007268252198105775,0.020080383781549214
lh_S_precentral-inf-part,0.006931269884757739,0.06013363071180797
lh_G_and_S_frontomargin,-0.006453170462979826,0.02233356877404873
lh_S_oc-temp_lat,-0.006072176756435149,0.059249064814080606
rh_G_parietal_sup,-0.005824183431051937,0.03196086477050514
lh_S_subparietal,0.005173587370722463,0.015343670711838415
lh_S_temporal_inf,0.004778667600834675,0.028420811642241087
lh_S_precentral-sup-part,-0.0042854793298941875,0.014556319952486558
rh_G_occipital_middle,-0.004042153448864237,0.019016968099279115
rh_G_temp_sup-G_T_transv,-0.0029063650111322624,0.03391095519767049
lh_S_front_middle,-0.0028287301183259122,0.01972581974289948
lh_G_temp_sup-Lateral,0.0028247941514846376,0.03127666931147322
lh_G_insular_short,-0.002712992497684587,0.012915823149714437
lh_G_temp_sup-Plan_tempo,-0.0020913547489034862,0.05556364045080112
rh_S_oc_middle_and_Lunatus,-0.0013931237237557875,0.03790942353955144
rh_G_temporal_middle,0.0009612008282858125,0.013454483162580726
lh_S_pericallosal,0.0006188441548364378,0.04645508979283469
rh_S_pericallosal,0.0004427059359407388,0.045307078899432064
